"","","","","","",""
"","","","","","",""
"LSOA code (2021)","LSOA name (2021)","Health Deprivation and Disability rank - England","Health Deprivation and Disability decile - England","Health Deprivation and Disability rank rebased for London","Health Deprivation and Disability decile rebased for London","Health Deprivation and Disability quintile rebased for London"
"E01002855","Kensington and Chelsea 001D","6792","3","277","1","1"
"E01000974","Camden 013E","6793","3","278","1","1"
"E01002673","Hounslow 020E","6795","3","279","1","1"
"E01004001","Southwark 026B","6798","3","280","1","1"
"E01003059","Lambeth 011D","6810","3","281","1","1"
"E01001714","Hackney 002A","6811","3","282","1","1"
"E01000932","Camden 013D","6814","3","283","1","1"
"E01004205","Tower Hamlets 013A","6815","3","284","1","1"
"E01003313","Lewisham 027E","6817","3","285","1","1"
"E01001591","Greenwich 012C","6827","3","286","1","1"
"E01001828","Hackney 028B","6839","3","287","1","1"
"E01002904","Kensington and Chelsea 002A","6844","3","288","1","1"
"E01002857","Kensington and Chelsea 001E","6850","3","289","1","1"
"E01002093","Haringey 005B","6859","3","290","1","1"
"E01002843","Kensington and Chelsea 021D","6866","3","291","1","1"
"E01002310","Havering 006B","6869","3","292","1","1"
"E01035648","Hackney 026G","6878","3","293","1","1"
"E01003075","Lambeth 009C","6895","3","294","1","1"
"E01000959","Camden 019E","6902","3","295","1","1"
"E01035660","Tower Hamlets 002E","6912","3","296","1","1"
"E01000526","Brent 025D","6918","3","297","1","1"
"E01004721","Westminster 004D","6924","3","298","1","1"
"E01001424","Enfield 030A","6932","3","299","1","1"
"E01032565","Lewisham 038E","6949","3","300","1","1"
"E01003351","Lewisham 026C","7001","3","301","1","1"
"E01003205","Lewisham 007D","7041","3","302","1","1"
"E01002842","Kensington and Chelsea 021C","7049","3","303","1","1"
"E01003057","Lambeth 017D","7053","3","304","1","1"
"E01002881","Kensington and Chelsea 005E","7079","3","305","1","1"
"E01035669","Tower Hamlets 009F","7087","3","306","1","1"
"E01004083","Sutton 019A","7089","3","307","1","1"
"E01004316","Tower Hamlets 009C","7093","3","308","1","1"
"E01004090","Sutton 021A","7096","3","309","1","1"
"E01003918","Southwark 020D","7098","3","310","1","1"
"E01001631","Greenwich 007B","7100","3","311","1","1"
"E01001699","Greenwich 015B","7103","3","312","1","1"
"E01001806","Hackney 008D","7105","3","313","1","1"
"E01033597","Westminster 023F","7108","3","314","1","1"
"E01003483","Newham 032A","7112","3","315","1","1"
"E01001554","Enfield 037C","7123","3","316","1","1"
"E01004204","Tower Hamlets 005D","7154","3","317","1","1"
"E01002758","Islington 001C","7155","3","318","1","1"
"E01003021","Lambeth 021A","7164","3","319","1","1"
"E01003590","Newham 003D","7168","3","320","1","1"
"E01001719","Hackney 007E","7192","3","321","1","1"
"E01001836","Hackney 022A","7198","3","322","1","1"
"E01000977","Croydon 022C","7199","3","323","1","1"
"E01001764","Hackney 010A","7202","3","324","1","1"
"E01000020","Barking and Dagenham 023B","7212","3","325","1","1"
"E01003377","Merton 012C","7216","3","326","1","1"
"E01000053","Barking and Dagenham 020A","7223","3","327","1","1"
"E01001716","Hackney 007B","7238","3","328","1","1"
"E01002854","Kensington and Chelsea 001C","7239","3","329","1","1"
"E01035680","Tower Hamlets 019E","7243","3","330","1","1"
"E01000954","Camden 022C","7250","3","331","1","1"
"E01001868","Hammersmith and Fulham 012C","7253","3","332","1","1"
"E01002095","Haringey 006D","7256","3","333","1","1"
"E01032765","Tower Hamlets 004F","7265","3","334","1","1"
"E01001051","Croydon 030A","7287","3","335","1","1"
"E01035693","Tower Hamlets 024F","7288","3","336","1","1"
"E01003334","Lewisham 033E","7309","3","337","1","1"
"E01001712","Greenwich 042A","7326","3","338","1","1"
"E01002037","Haringey 002B","7362","3","339","1","1"
"E01000021","Barking and Dagenham 008A","7366","3","340","1","1"
"E01003336","Lewisham 010A","7369","3","341","1","1"
"E01002766","Islington 015E","7372","3","342","1","1"
"E01001730","Hackney 019B","7381","3","343","1","1"
"E01001145","Croydon 008C","7384","3","344","1","1"
"E01004310","Tower Hamlets 015E","7392","3","345","1","1"
"E01000947","Camden 021C","7395","3","346","1","1"
"E01004034","Southwark 007D","7420","3","347","1","1"
"E01002831","Kensington and Chelsea 004C","7422","3","348","1","1"
"E01035681","Tower Hamlets 019F","7430","3","349","1","1"
"E01001629","Greenwich 009A","7431","3","350","1","1"
"E01000730","Bromley 014B","7434","3","351","1","1"
"E01001753","Hackney 025B","7445","3","352","1","1"
"E01001651","Greenwich 019C","7459","3","353","1","1"
"E01003556","Newham 008A","7463","3","354","1","1"
"E01000939","Camden 029B","7466","3","355","1","1"
"E01001249","Ealing 028A","7475","3","356","1","1"
"E01004335","Waltham Forest 027A","7485","3","357","1","1"
"E01000521","Brent 025B","7494","3","358","1","1"
"E01003994","Southwark 012E","7501","3","359","1","1"
"E01004675","Westminster 005B","7502","3","360","1","1"
"E01004237","Tower Hamlets 008C","7507","3","361","1","1"
"E01001364","Ealing 026E","7510","3","362","1","1"
"E01001823","Hackney 001D","7516","3","363","1","1"
"E01035638","Hackney 002G","7523","3","364","1","1"
"E01002730","Islington 007A","7524","3","365","1","1"
"E01001703","Greenwich 011E","7529","3","366","1","1"
"E01000944","Camden 023A","7533","3","367","1","1"
"E01003512","Newham 036B","7536","3","368","1","1"
"E01002811","Islington 001F","7539","3","369","1","1"
"E01001796","Hackney 011E","7542","3","370","1","1"
"E01004028","Southwark 004E","7548","3","371","1","1"
